@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2009,1988,98,14388,1911,0.882754,0.95302,0.121397,0.95302,0.878603,0.215361,0.890726,1.069936,0.070118
2010,1988,98,14387,1912,0.882692,0.95302,0.121405,0.95302,0.878595,0.215373,0.890672,1.070002,0.070123
2011,1988,98,14386,1913,0.882631,0.95302,0.121412,0.95302,0.878588,0.215385,0.890617,1.070067,0.070124
2012,1988,98,14385,1914,0.882569,0.95302,0.121419,0.95302,0.878581,0.215396,0.890563,1.070132,0.070127
2013,1988,98,14384,1915,0.882508,0.95302,0.121427,0.95302,0.878573,0.215408,0.890509,1.070198,0.070129
2014,1988,98,14383,1916,0.882447,0.95302,0.121434,0.95302,0.878566,0.21542,0.890454,1.070263,0.07013
2015,1988,98,14382,1917,0.882385,0.95302,0.121442,0.95302,0.878558,0.215431,0.8904,1.070328,0.070131
2016,1988,98,14381,1918,0.882324,0.95302,0.121449,0.95302,0.878551,0.215443,0.890345,1.070394,0.070136
2017,1988,98,14380,1919,0.882263,0.95302,0.121457,0.95302,0.878543,0.215455,0.890291,1.070459,0.070146
2018,1988,98,14379,1920,0.882201,0.95302,0.121464,0.95302,0.878536,0.215466,0.890237,1.070525,0.070148
2019,1988,98,14378,1921,0.88214,0.95302,0.121471,0.95302,0.878529,0.215478,0.890182,1.07059,0.07015
2020,1988,98,14377,1922,0.882079,0.95302,0.121479,0.95302,0.878521,0.21549,0.890128,1.070655,0.070151
2021,1988,98,14376,1923,0.882017,0.95302,0.121486,0.95302,0.878514,0.215501,0.890073,1.070721,0.070159
2022,1988,98,14375,1924,0.881956,0.95302,0.121494,0.95302,0.878506,0.215513,0.890019,1.070786,0.070169
2023,1988,98,14374,1925,0.881895,0.95302,0.121501,0.95302,0.878499,0.215525,0.889965,1.070852,0.070181
2024,1988,98,14373,1926,0.881833,0.95302,0.121508,0.95302,0.878492,0.215536,0.88991,1.070917,0.070227
2025,1988,98,14372,1927,0.881772,0.95302,0.121516,0.95302,0.878484,0.215548,0.889856,1.070983,0.070239
2026,1988,98,14371,1928,0.881711,0.95302,0.121523,0.95302,0.878477,0.21556,0.889801,1.071048,0.070241
2027,1988,98,14370,1929,0.881649,0.95302,0.121531,0.95302,0.878469,0.215571,0.889747,1.071114,0.070246
2028,1988,98,14369,1930,0.881588,0.95302,0.121538,0.95302,0.878462,0.215583,0.889693,1.071179,0.070246
2029,1988,98,14368,1931,0.881526,0.95302,0.121546,0.95302,0.878454,0.215595,0.889638,1.071245,0.070247
2030,1988,98,14367,1932,0.881465,0.95302,0.121553,0.95302,0.878447,0.215607,0.889584,1.07131,0.070248
2031,1988,98,14366,1933,0.881404,0.95302,0.12156,0.95302,0.87844,0.215618,0.88953,1.071376,0.070258
2032,1988,98,14365,1934,0.881342,0.95302,0.121568,0.95302,0.878432,0.21563,0.889475,1.071441,0.070259
2033,1988,98,14364,1935,0.881281,0.95302,0.121575,0.95302,0.878425,0.215642,0.889421,1.071507,0.070264
2034,1987,99,14364,1935,0.881281,0.952541,0.121522,0.952541,0.878478,0.215545,0.889366,1.071033,0.070264
2035,1987,99,14363,1936,0.88122,0.952541,0.121529,0.952541,0.878471,0.215557,0.889312,1.071099,0.070267
2036,1987,99,14362,1937,0.881158,0.952541,0.121536,0.952541,0.878464,0.215568,0.889258,1.071164,0.070287
2037,1987,99,14361,1938,0.881097,0.952541,0.121544,0.952541,0.878456,0.21558,0.889203,1.07123,0.070294
2038,1987,99,14360,1939,0.881036,0.952541,0.121551,0.952541,0.878449,0.215592,0.889149,1.071295,0.070301
2039,1987,99,14359,1940,0.880974,0.952541,0.121559,0.952541,0.878441,0.215603,0.889094,1.071361,0.070308
2040,1987,99,14358,1941,0.880913,0.952541,0.121566,0.952541,0.878434,0.215615,0.88904,1.071426,0.070308
2041,1987,99,14357,1942,0.880852,0.952541,0.121574,0.952541,0.878426,0.215627,0.888986,1.071492,0.07031
2042,1987,99,14356,1943,0.88079,0.952541,0.121581,0.952541,0.878419,0.215638,0.888931,1.071557,0.070315
2043,1987,99,14355,1944,0.880729,0.952541,0.121589,0.952541,0.878411,0.21565,0.888877,1.071623,0.070319
2044,1987,99,14354,1945,0.880668,0.952541,0.121596,0.952541,0.878404,0.215662,0.888822,1.071688,0.070319
2045,1987,99,14353,1946,0.880606,0.952541,0.121603,0.952541,0.878397,0.215674,0.888768,1.071754,0.070324
2046,1987,99,14352,1947,0.880545,0.952541,0.121611,0.952541,0.878389,0.215685,0.888714,1.07182,0.070327
2047,1987,99,14351,1948,0.880483,0.952541,0.121618,0.952541,0.878382,0.215697,0.888659,1.071885,0.070334
2048,1987,99,14350,1949,0.880422,0.952541,0.121626,0.952541,0.878374,0.215709,0.888605,1.071951,0.070343
2049,1987,99,14349,1950,0.880361,0.952541,0.121633,0.952541,0.878367,0.21572,0.88855,1.072017,0.070354
2050,1987,99,14348,1951,0.880299,0.952541,0.121641,0.952541,0.878359,0.215732,0.888496,1.072082,0.070354
2051,1987,99,14347,1952,0.880238,0.952541,0.121648,0.952541,0.878352,0.215744,0.888442,1.072148,0.070356
2052,1987,99,14346,1953,0.880177,0.952541,0.121656,0.952541,0.878344,0.215755,0.888387,1.072213,0.070357
2053,1987,99,14345,1954,0.880115,0.952541,0.121663,0.952541,0.878337,0.215767,0.888333,1.072279,0.070359
2054,1987,99,14344,1955,0.880054,0.952541,0.12167,0.952541,0.87833,0.215779,0.888278,1.072345,0.07036
2055,1987,99,14343,1956,0.879993,0.952541,0.121678,0.952541,0.878322,0.215791,0.888224,1.07241,0.070361
2056,1986,100,14343,1956,0.879993,0.952061,0.121624,0.952061,0.878376,0.215694,0.88817,1.071936,0.070366
2057,1986,100,14342,1957,0.879931,0.952061,0.121632,0.952061,0.878368,0.215705,0.888115,1.072002,0.070368
2058,1986,100,14341,1958,0.87987,0.952061,0.121639,0.952061,0.878361,0.215717,0.888061,1.072068,0.070377
2059,1986,100,14340,1959,0.879809,0.952061,0.121646,0.952061,0.878354,0.215729,0.888007,1.072133,0.07038
2060,1986,100,14339,1960,0.879747,0.952061,0.121654,0.952061,0.878346,0.215741,0.887952,1.072199,0.070385
2061,1986,100,14338,1961,0.879686,0.952061,0.121661,0.952061,0.878339,0.215752,0.887898,1.072265,0.070386
2062,1986,100,14337,1962,0.879625,0.952061,0.121669,0.952061,0.878331,0.215764,0.887843,1.07233,0.070387
2063,1986,100,14336,1963,0.879563,0.952061,0.121676,0.952061,0.878324,0.215776,0.887789,1.072396,0.070388
2064,1986,100,14335,1964,0.879502,0.952061,0.121684,0.952061,0.878316,0.215787,0.887735,1.072462,0.070392
2065,1986,100,14334,1965,0.87944,0.952061,0.121691,0.952061,0.878309,0.215799,0.88768,1.072527,0.070396
2066,1986,100,14333,1966,0.879379,0.952061,0.121699,0.952061,0.878301,0.215811,0.887626,1.072593,0.070396
2067,1986,100,14332,1967,0.879318,0.952061,0.121706,0.952061,0.878294,0.215823,0.887571,1.072659,0.070402
2068,1986,100,14331,1968,0.879256,0.952061,0.121714,0.952061,0.878286,0.215834,0.887517,1.072725,0.070403
2069,1986,100,14330,1969,0.879195,0.952061,0.121721,0.952061,0.878279,0.215846,0.887463,1.07279,0.07041
2070,1986,100,14329,1970,0.879134,0.952061,0.121728,0.952061,0.878272,0.215858,0.887408,1.072856,0.070415
2071,1985,101,14329,1970,0.879134,0.951582,0.121675,0.951582,0.878325,0.215761,0.887354,1.072382,0.070418
2072,1985,101,14328,1971,0.879072,0.951582,0.121682,0.951582,0.878318,0.215773,0.887299,1.072447,0.070421
2073,1985,101,14327,1972,0.879011,0.951582,0.12169,0.951582,0.87831,0.215784,0.887245,1.072513,0.070426
2074,1985,101,14326,1973,0.87895,0.951582,0.121697,0.951582,0.878303,0.215796,0.887191,1.072579,0.070436
2075,1985,101,14325,1974,0.878888,0.951582,0.121704,0.951582,0.878296,0.215808,0.887136,1.072645,0.070439
2076,1985,101,14324,1975,0.878827,0.951582,0.121712,0.951582,0.878288,0.21582,0.887082,1.07271,0.070443
2077,1985,101,14323,1976,0.878766,0.951582,0.121719,0.951582,0.878281,0.215831,0.887027,1.072776,0.070444
2078,1985,101,14322,1977,0.878704,0.951582,0.121727,0.951582,0.878273,0.215843,0.886973,1.072842,0.070454
2079,1985,101,14321,1978,0.878643,0.951582,0.121734,0.951582,0.878266,0.215855,0.886919,1.072908,0.070455
2080,1985,101,14320,1979,0.878582,0.951582,0.121742,0.951582,0.878258,0.215866,0.886864,1.072974,0.070457
2081,1985,101,14319,1980,0.87852,0.951582,0.121749,0.951582,0.878251,0.215878,0.88681,1.073039,0.070459
2082,1985,101,14318,1981,0.878459,0.951582,0.121757,0.951582,0.878243,0.21589,0.886756,1.073105,0.070461
2083,1985,101,14317,1982,0.878397,0.951582,0.121764,0.951582,0.878236,0.215902,0.886701,1.073171,0.070465
2084,1985,101,14316,1983,0.878336,0.951582,0.121772,0.951582,0.878228,0.215913,0.886647,1.073237,0.070477
2085,1985,101,14315,1984,0.878275,0.951582,0.121779,0.951582,0.878221,0.215925,0.886592,1.073303,0.070482
2086,1985,101,14314,1985,0.878213,0.951582,0.121787,0.951582,0.878213,0.215937,0.886538,1.073369,0.070482
2087,1985,101,14313,1986,0.878152,0.951582,0.121794,0.951582,0.878206,0.215949,0.886484,1.073434,0.070487
2088,1985,101,14312,1987,0.878091,0.951582,0.121802,0.951582,0.878198,0.21596,0.886429,1.0735,0.070487
2089,1985,101,14311,1988,0.878029,0.951582,0.121809,0.951582,0.878191,0.215972,0.886375,1.073566,0.07049
2090,1985,101,14310,1989,0.877968,0.951582,0.121817,0.951582,0.878183,0.215984,0.88632,1.073632,0.070491
2091,1985,101,14309,1990,0.877907,0.951582,0.121824,0.951582,0.878176,0.215996,0.886266,1.073698,0.070494
2092,1985,101,14308,1991,0.877845,0.951582,0.121831,0.951582,0.878169,0.216007,0.886212,1.073764,0.070497
2093,1985,101,14307,1992,0.877784,0.951582,0.121839,0.951582,0.878161,0.216019,0.886157,1.07383,0.070501
2094,1985,101,14306,1993,0.877723,0.951582,0.121846,0.951582,0.878154,0.216031,0.886103,1.073896,0.070504
2095,1985,101,14305,1994,0.877661,0.951582,0.121854,0.951582,0.878146,0.216043,0.886048,1.073962,0.070517
2096,1985,101,14304,1995,0.8776,0.951582,0.121861,0.951582,0.878139,0.216054,0.885994,1.074028,0.070521
2097,1985,101,14303,1996,0.877538,0.951582,0.121869,0.951582,0.878131,0.216066,0.88594,1.074093,0.070522
2098,1985,101,14302,1997,0.877477,0.951582,0.121876,0.951582,0.878124,0.216078,0.885885,1.074159,0.070525
2099,1985,101,14301,1998,0.877416,0.951582,0.121884,0.951582,0.878116,0.21609,0.885831,1.074225,0.070525
2100,1985,101,14300,1999,0.877354,0.951582,0.121891,0.951582,0.878109,0.216101,0.885776,1.074291,0.070528
2101,1985,101,14299,2000,0.877293,0.951582,0.121899,0.951582,0.878101,0.216113,0.885722,1.074357,0.070528
2102,1985,101,14298,2001,0.877232,0.951582,0.121906,0.951582,0.878094,0.216125,0.885668,1.074423,0.070536
2103,1985,101,14297,2002,0.87717,0.951582,0.121914,0.951582,0.878086,0.216137,0.885613,1.074489,0.070541
2104,1985,101,14296,2003,0.877109,0.951582,0.121921,0.951582,0.878079,0.216149,0.885559,1.074555,0.070543
2105,1985,101,14295,2004,0.877048,0.951582,0.121929,0.951582,0.878071,0.21616,0.885504,1.074621,0.070547
2106,1985,101,14294,2005,0.876986,0.951582,0.121936,0.951582,0.878064,0.216172,0.88545,1.074687,0.070552
2107,1985,101,14293,2006,0.876925,0.951582,0.121944,0.951582,0.878056,0.216184,0.885396,1.074753,0.070565
2108,1985,101,14292,2007,0.876864,0.951582,0.121951,0.951582,0.878049,0.216196,0.885341,1.074819,0.070571
2109,1984,102,14292,2007,0.876864,0.951103,0.121897,0.951103,0.878103,0.216098,0.885287,1.074344,0.070573
2110,1984,102,14291,2008,0.876802,0.951103,0.121905,0.951103,0.878095,0.21611,0.885233,1.07441,0.070581
2111,1984,102,14290,2009,0.876741,0.951103,0.121912,0.951103,0.878088,0.216122,0.885178,1.074476,0.070594
2112,1983,103,14290,2009,0.876741,0.950623,0.121858,0.950623,0.878142,0.216025,0.885124,1.074,0.070594
2113,1983,103,14289,2010,0.87668,0.950623,0.121866,0.950623,0.878134,0.216037,0.885069,1.074066,0.070595
2114,1983,103,14288,2011,0.876618,0.950623,0.121873,0.950623,0.878127,0.216048,0.885015,1.074132,0.070595
2115,1983,103,14287,2012,0.876557,0.950623,0.121881,0.950623,0.878119,0.21606,0.884961,1.074198,0.070598
2116,1983,103,14286,2013,0.876495,0.950623,0.121888,0.950623,0.878112,0.216072,0.884906,1.074264,0.070601
2117,1983,103,14285,2014,0.876434,0.950623,0.121896,0.950623,0.878104,0.216084,0.884852,1.07433,0.070603
2118,1983,103,14284,2015,0.876373,0.950623,0.121903,0.950623,0.878097,0.216095,0.884797,1.074396,0.070615
2119,1983,103,14283,2016,0.876311,0.950623,0.121911,0.950623,0.878089,0.216107,0.884743,1.074463,0.070616
2120,1983,103,14282,2017,0.87625,0.950623,0.121918,0.950623,0.878082,0.216119,0.884689,1.074529,0.070619
2121,1983,103,14281,2018,0.876189,0.950623,0.121926,0.950623,0.878074,0.216131,0.884634,1.074595,0.070621
2122,1983,103,14280,2019,0.876127,0.950623,0.121933,0.950623,0.878067,0.216143,0.88458,1.074661,0.070627
2123,1983,103,14279,2020,0.876066,0.950623,0.121941,0.950623,0.878059,0.216154,0.884525,1.074727,0.070636
2124,1983,103,14278,2021,0.876005,0.950623,0.121948,0.950623,0.878052,0.216166,0.884471,1.074793,0.070637
2125,1983,103,14277,2022,0.875943,0.950623,0.121956,0.950623,0.878044,0.216178,0.884417,1.074859,0.070642
2126,1983,103,14276,2023,0.875882,0.950623,0.121963,0.950623,0.878037,0.21619,0.884362,1.074925,0.070661
2127,1983,103,14275,2024,0.875821,0.950623,0.121971,0.950623,0.878029,0.216201,0.884308,1.074991,0.070663
2128,1983,103,14274,2025,0.875759,0.950623,0.121978,0.950623,0.878022,0.216213,0.884253,1.075057,0.070669
2129,1983,103,14273,2026,0.875698,0.950623,0.121986,0.950623,0.878014,0.216225,0.884199,1.075123,0.07067
2130,1983,103,14272,2027,0.875637,0.950623,0.121993,0.950623,0.878007,0.216237,0.884145,1.07519,0.070674
2131,1982,104,14272,2027,0.875637,0.950144,0.121939,0.950144,0.878061,0.21614,0.88409,1.074714,0.070679
2132,1982,104,14271,2028,0.875575,0.950144,0.121947,0.950144,0.878053,0.216151,0.884036,1.07478,0.070684
2133,1982,104,14270,2029,0.875514,0.950144,0.121954,0.950144,0.878046,0.216163,0.883982,1.074846,0.070691
2134,1982,104,14269,2030,0.875452,0.950144,0.121962,0.950144,0.878038,0.216175,0.883927,1.074912,0.070693
2135,1981,105,14269,2030,0.875452,0.949664,0.121908,0.949664,0.878092,0.216078,0.883873,1.074436,0.070697
2136,1981,105,14268,2031,0.875391,0.949664,0.121915,0.949664,0.878085,0.216089,0.883818,1.074502,0.070702
2137,1981,105,14267,2032,0.87533,0.949664,0.121923,0.949664,0.878077,0.216101,0.883764,1.074568,0.070705
2138,1981,105,14266,2033,0.875268,0.949664,0.12193,0.949664,0.87807,0.216113,0.88371,1.074634,0.070713
2139,1981,105,14265,2034,0.875207,0.949664,0.121938,0.949664,0.878062,0.216125,0.883655,1.0747,0.070714
2140,1981,105,14264,2035,0.875146,0.949664,0.121945,0.949664,0.878055,0.216137,0.883601,1.074766,0.07072
2141,1981,105,14263,2036,0.875084,0.949664,0.121953,0.949664,0.878047,0.216148,0.883546,1.074833,0.070721
2142,1981,105,14262,2037,0.875023,0.949664,0.12196,0.949664,0.87804,0.21616,0.883492,1.074899,0.070725
2143,1981,105,14261,2038,0.874962,0.949664,0.121968,0.949664,0.878032,0.216172,0.883438,1.074965,0.070736
2144,1981,105,14260,2039,0.8749,0.949664,0.121975,0.949664,0.878025,0.216184,0.883383,1.075031,0.070736
2145,1981,105,14259,2040,0.874839,0.949664,0.121983,0.949664,0.878017,0.216196,0.883329,1.075097,0.070736
2146,1981,105,14258,2041,0.874778,0.949664,0.12199,0.949664,0.87801,0.216207,0.883274,1.075164,0.070742
2147,1981,105,14257,2042,0.874716,0.949664,0.121998,0.949664,0.878002,0.216219,0.88322,1.07523,0.070746
2148,1981,105,14256,2043,0.874655,0.949664,0.122005,0.949664,0.877995,0.216231,0.883166,1.075296,0.070747
2149,1981,105,14255,2044,0.874594,0.949664,0.122013,0.949664,0.877987,0.216243,0.883111,1.075362,0.070749
2150,1981,105,14254,2045,0.874532,0.949664,0.12202,0.949664,0.87798,0.216255,0.883057,1.075428,0.070758
2151,1981,105,14253,2046,0.874471,0.949664,0.122028,0.949664,0.877972,0.216266,0.883002,1.075495,0.070771
2152,1981,105,14252,2047,0.874409,0.949664,0.122035,0.949664,0.877965,0.216278,0.882948,1.075561,0.070772
2153,1981,105,14251,2048,0.874348,0.949664,0.122043,0.949664,0.877957,0.21629,0.882894,1.075627,0.070773
2154,1981,105,14250,2049,0.874287,0.949664,0.12205,0.949664,0.87795,0.216302,0.882839,1.075693,0.070778
2155,1981,105,14249,2050,0.874225,0.949664,0.122058,0.949664,0.877942,0.216314,0.882785,1.07576,0.07078
2156,1981,105,14248,2051,0.874164,0.949664,0.122065,0.949664,0.877935,0.216325,0.88273,1.075826,0.070781
2157,1981,105,14247,2052,0.874103,0.949664,0.122073,0.949664,0.877927,0.216337,0.882676,1.075892,0.070786
2158,1981,105,14246,2053,0.874041,0.949664,0.12208,0.949664,0.87792,0.216349,0.882622,1.075959,0.070789
2159,1981,105,14245,2054,0.87398,0.949664,0.122088,0.949664,0.877912,0.216361,0.882567,1.076025,0.070795
2160,1981,105,14244,2055,0.873919,0.949664,0.122096,0.949664,0.877904,0.216373,0.882513,1.076091,0.070799
2161,1981,105,14243,2056,0.873857,0.949664,0.122103,0.949664,0.877897,0.216384,0.882459,1.076158,0.0708
2162,1981,105,14242,2057,0.873796,0.949664,0.122111,0.949664,0.877889,0.216396,0.882404,1.076224,0.0708
2163,1981,105,14241,2058,0.873735,0.949664,0.122118,0.949664,0.877882,0.216408,0.88235,1.07629,0.070807
2164,1981,105,14240,2059,0.873673,0.949664,0.122126,0.949664,0.877874,0.21642,0.882295,1.076357,0.070807
2165,1981,105,14239,2060,0.873612,0.949664,0.122133,0.949664,0.877867,0.216432,0.882241,1.076423,0.07081
2166,1981,105,14238,2061,0.873551,0.949664,0.122141,0.949664,0.877859,0.216444,0.882187,1.076489,0.070818
2167,1981,105,14237,2062,0.873489,0.949664,0.122148,0.949664,0.877852,0.216455,0.882132,1.076556,0.070818
2168,1981,105,14236,2063,0.873428,0.949664,0.122156,0.949664,0.877844,0.216467,0.882078,1.076622,0.070823
2169,1981,105,14235,2064,0.873366,0.949664,0.122163,0.949664,0.877837,0.216479,0.882023,1.076688,0.070824
2170,1981,105,14234,2065,0.873305,0.949664,0.122171,0.949664,0.877829,0.216491,0.881969,1.076755,0.070827
2171,1980,106,14234,2065,0.873305,0.949185,0.122117,0.949185,0.877883,0.216393,0.881915,1.076278,0.070839
2172,1980,106,14233,2066,0.873244,0.949185,0.122124,0.949185,0.877876,0.216405,0.88186,1.076344,0.070842
2173,1980,106,14232,2067,0.873182,0.949185,0.122132,0.949185,0.877868,0.216417,0.881806,1.07641,0.070846
2174,1980,106,14231,2068,0.873121,0.949185,0.122139,0.949185,0.877861,0.216429,0.881751,1.076477,0.070849
2175,1980,106,14230,2069,0.87306,0.949185,0.122147,0.949185,0.877853,0.216441,0.881697,1.076543,0.070851
2176,1980,106,14229,2070,0.872998,0.949185,0.122154,0.949185,0.877846,0.216453,0.881643,1.07661,0.070855
2177,1980,106,14228,2071,0.872937,0.949185,0.122162,0.949185,0.877838,0.216464,0.881588,1.076676,0.070858
2178,1980,106,14227,2072,0.872876,0.949185,0.122169,0.949185,0.877831,0.216476,0.881534,1.076743,0.07086
2179,1980,106,14226,2073,0.872814,0.949185,0.122177,0.949185,0.877823,0.216488,0.881479,1.076809,0.070878
2180,1980,106,14225,2074,0.872753,0.949185,0.122185,0.949185,0.877815,0.2165,0.881425,1.076875,0.070893
2181,1980,106,14224,2075,0.872692,0.949185,0.122192,0.949185,0.877808,0.216512,0.881371,1.076942,0.070898
2182,1979,107,14224,2075,0.872692,0.948706,0.122138,0.948706,0.877862,0.216414,0.881316,1.076464,0.070904
2183,1979,107,14223,2076,0.87263,0.948706,0.122145,0.948706,0.877855,0.216426,0.881262,1.076531,0.070908
2184,1979,107,14222,2077,0.872569,0.948706,0.122153,0.948706,0.877847,0.216438,0.881208,1.076597,0.07091
2185,1979,107,14221,2078,0.872508,0.948706,0.12216,0.948706,0.87784,0.21645,0.881153,1.076664,0.070911
2186,1979,107,14220,2079,0.872446,0.948706,0.122168,0.948706,0.877832,0.216462,0.881099,1.07673,0.070913
2187,1979,107,14219,2080,0.872385,0.948706,0.122176,0.948706,0.877824,0.216473,0.881044,1.076797,0.070924
2188,1979,107,14218,2081,0.872323,0.948706,0.122183,0.948706,0.877817,0.216485,0.88099,1.076863,0.070929
2189,1979,107,14217,2082,0.872262,0.948706,0.122191,0.948706,0.877809,0.216497,0.880936,1.07693,0.070932
2190,1979,107,14216,2083,0.872201,0.948706,0.122198,0.948706,0.877802,0.216509,0.880881,1.076996,0.070933
2191,1979,107,14215,2084,0.872139,0.948706,0.122206,0.948706,0.877794,0.216521,0.880827,1.077063,0.070934
2192,1979,107,14214,2085,0.872078,0.948706,0.122213,0.948706,0.877787,0.216533,0.880772,1.077129,0.070935
2193,1979,107,14213,2086,0.872017,0.948706,0.122221,0.948706,0.877779,0.216544,0.880718,1.077196,0.070939
2194,1979,107,14212,2087,0.871955,0.948706,0.122228,0.948706,0.877772,0.216556,0.880664,1.077262,0.070946
2195,1979,107,14211,2088,0.871894,0.948706,0.122236,0.948706,0.877764,0.216568,0.880609,1.077329,0.070947
2196,1979,107,14210,2089,0.871833,0.948706,0.122243,0.948706,0.877757,0.21658,0.880555,1.077395,0.070957
2197,1979,107,14209,2090,0.871771,0.948706,0.122251,0.948706,0.877749,0.216592,0.8805,1.077462,0.07096
2198,1979,107,14208,2091,0.87171,0.948706,0.122259,0.948706,0.877741,0.216604,0.880446,1.077528,0.070963
2199,1979,107,14207,2092,0.871649,0.948706,0.122266,0.948706,0.877734,0.216616,0.880392,1.077595,0.070963
2200,1979,107,14206,2093,0.871587,0.948706,0.122274,0.948706,0.877726,0.216627,0.880337,1.077662,0.070971
2201,1979,107,14205,2094,0.871526,0.948706,0.122281,0.948706,0.877719,0.216639,0.880283,1.077728,0.070985
2202,1979,107,14204,2095,0.871465,0.948706,0.122289,0.948706,0.877711,0.216651,0.880228,1.077795,0.071003
2203,1979,107,14203,2096,0.871403,0.948706,0.122296,0.948706,0.877704,0.216663,0.880174,1.077861,0.071014
2204,1979,107,14202,2097,0.871342,0.948706,0.122304,0.948706,0.877696,0.216675,0.88012,1.077928,0.071019
2205,1979,107,14201,2098,0.87128,0.948706,0.122311,0.948706,0.877689,0.216687,0.880065,1.077995,0.071022
2206,1979,107,14200,2099,0.871219,0.948706,0.122319,0.948706,0.877681,0.216699,0.880011,1.078061,0.071025
2207,1979,107,14199,2100,0.871158,0.948706,0.122327,0.948706,0.877673,0.21671,0.879956,1.078128,0.071034
2208,1979,107,14198,2101,0.871096,0.948706,0.122334,0.948706,0.877666,0.216722,0.879902,1.078195,0.071035
2209,1979,107,14197,2102,0.871035,0.948706,0.122342,0.948706,0.877658,0.216734,0.879848,1.078261,0.071041
2210,1979,107,14196,2103,0.870974,0.948706,0.122349,0.948706,0.877651,0.216746,0.879793,1.078328,0.071041
2211,1979,107,14195,2104,0.870912,0.948706,0.122357,0.948706,0.877643,0.216758,0.879739,1.078395,0.071048
2212,1979,107,14194,2105,0.870851,0.948706,0.122364,0.948706,0.877636,0.21677,0.879685,1.078461,0.071051
2213,1979,107,14193,2106,0.87079,0.948706,0.122372,0.948706,0.877628,0.216782,0.87963,1.078528,0.071051
2214,1979,107,14192,2107,0.870728,0.948706,0.12238,0.948706,0.87762,0.216794,0.879576,1.078595,0.071064
2215,1979,107,14191,2108,0.870667,0.948706,0.122387,0.948706,0.877613,0.216805,0.879521,1.078661,0.071072
2216,1979,107,14190,2109,0.870606,0.948706,0.122395,0.948706,0.877605,0.216817,0.879467,1.078728,0.071078
2217,1978,108,14190,2109,0.870606,0.948226,0.12234,0.948226,0.87766,0.21672,0.879413,1.07825,0.071079
2218,1978,108,14189,2110,0.870544,0.948226,0.122348,0.948226,0.877652,0.216731,0.879358,1.078316,0.071091
2219,1978,108,14188,2111,0.870483,0.948226,0.122356,0.948226,0.877644,0.216743,0.879304,1.078383,0.071098
2220,1978,108,14187,2112,0.870421,0.948226,0.122363,0.948226,0.877637,0.216755,0.879249,1.07845,0.071101
2221,1978,108,14186,2113,0.87036,0.948226,0.122371,0.948226,0.877629,0.216767,0.879195,1.078516,0.071112
2222,1978,108,14185,2114,0.870299,0.948226,0.122378,0.948226,0.877622,0.216779,0.879141,1.078583,0.071115
2223,1978,108,14184,2115,0.870237,0.948226,0.122386,0.948226,0.877614,0.216791,0.879086,1.07865,0.071122
2224,1977,109,14184,2115,0.870237,0.947747,0.122332,0.947747,0.877668,0.216693,0.879032,1.078171,0.071124
2225,1977,109,14183,2116,0.870176,0.947747,0.122339,0.947747,0.877661,0.216705,0.878977,1.078238,0.071127
2226,1977,109,14182,2117,0.870115,0.947747,0.122347,0.947747,0.877653,0.216717,0.878923,1.078305,0.071131
2227,1977,109,14181,2118,0.870053,0.947747,0.122354,0.947747,0.877646,0.216729,0.878869,1.078371,0.071135
2228,1977,109,14180,2119,0.869992,0.947747,0.122362,0.947747,0.877638,0.216741,0.878814,1.078438,0.071136
2229,1976,110,14180,2119,0.869992,0.947267,0.122308,0.947267,0.877692,0.216643,0.87876,1.077959,0.071139
2230,1976,110,14179,2120,0.869931,0.947267,0.122315,0.947267,0.877685,0.216655,0.878705,1.078026,0.07114
2231,1976,110,14178,2121,0.869869,0.947267,0.122323,0.947267,0.877677,0.216667,0.878651,1.078093,0.07114
2232,1975,111,14178,2121,0.869869,0.946788,0.122268,0.946788,0.877732,0.216569,0.878597,1.077614,0.071148
2233,1975,111,14177,2122,0.869808,0.946788,0.122276,0.946788,0.877724,0.216581,0.878542,1.077681,0.071151
2234,1975,111,14176,2123,0.869747,0.946788,0.122283,0.946788,0.877717,0.216593,0.878488,1.077747,0.071156
2235,1975,111,14175,2124,0.869685,0.946788,0.122291,0.946788,0.877709,0.216605,0.878434,1.077814,0.07116
2236,1974,112,14175,2124,0.869685,0.946309,0.122237,0.946309,0.877763,0.216507,0.878379,1.077335,0.07116
2237,1974,112,14174,2125,0.869624,0.946309,0.122244,0.946309,0.877756,0.216519,0.878325,1.077402,0.071165
2238,1974,112,14173,2126,0.869563,0.946309,0.122252,0.946309,0.877748,0.21653,0.87827,1.077469,0.071173
2239,1974,112,14172,2127,0.869501,0.946309,0.122259,0.946309,0.877741,0.216542,0.878216,1.077535,0.071173
2240,1974,112,14171,2128,0.86944,0.946309,0.122267,0.946309,0.877733,0.216554,0.878162,1.077602,0.071179
2241,1973,113,14171,2128,0.86944,0.945829,0.122213,0.945829,0.877787,0.216456,0.878107,1.077123,0.07119
