@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
933,1995,648,11178,9232,0.547673,0.754824,0.151446,0.754824,0.848554,0.252276,0.571422,1.320956,0.299126
934,1995,648,11177,9233,0.547624,0.754824,0.151458,0.754824,0.848542,0.252292,0.571379,1.321057,0.299696
935,1995,648,11173,9237,0.547428,0.754824,0.151504,0.754824,0.848496,0.252356,0.571205,1.321458,0.29977
936,1995,648,11172,9238,0.547379,0.754824,0.151515,0.754824,0.848485,0.252372,0.571162,1.321558,0.300263
937,1995,648,11171,9239,0.54733,0.754824,0.151527,0.754824,0.848473,0.252388,0.571119,1.321659,0.300304
938,1994,649,11168,9242,0.547183,0.754446,0.151497,0.754446,0.848503,0.252325,0.570945,1.321398,0.300388
939,1994,649,11165,9245,0.547036,0.754446,0.151531,0.754446,0.848469,0.252373,0.570815,1.321699,0.300536
940,1994,649,11163,9247,0.546938,0.754446,0.151554,0.754446,0.848446,0.252405,0.570728,1.3219,0.300592
941,1993,650,11163,9247,0.546938,0.754067,0.15149,0.754067,0.84851,0.252294,0.570685,1.321337,0.300931
942,1993,650,11162,9248,0.546889,0.754067,0.151501,0.754067,0.848499,0.25231,0.570642,1.321438,0.300978
943,1992,651,11162,9248,0.546889,0.753689,0.151437,0.753689,0.848563,0.2522,0.570598,1.320875,0.301167
944,1991,652,11144,9266,0.546007,0.753311,0.15158,0.753311,0.84842,0.252377,0.569774,1.322122,0.301222
945,1990,653,11140,9270,0.545811,0.752932,0.151561,0.752932,0.848439,0.25233,0.569557,1.321961,0.301239
946,1990,653,11139,9271,0.545762,0.752932,0.151573,0.752932,0.848427,0.252346,0.569514,1.322062,0.301314
947,1990,653,11137,9273,0.545664,0.752932,0.151596,0.752932,0.848404,0.252378,0.569427,1.322263,0.301339
948,1978,665,11075,9335,0.542626,0.748392,0.151536,0.748392,0.848464,0.252039,0.566217,1.321741,0.301939
949,1978,665,11071,9339,0.54243,0.748392,0.151582,0.748392,0.848418,0.252103,0.566043,1.322146,0.301987
950,1978,665,11070,9340,0.542381,0.748392,0.151594,0.748392,0.848406,0.252119,0.566,1.322247,0.302212
951,1977,666,11044,9366,0.541107,0.748014,0.151832,0.748014,0.848168,0.252426,0.564829,1.324319,0.30225
952,1977,666,11041,9369,0.54096,0.748014,0.151867,0.748014,0.848133,0.252474,0.564699,1.324624,0.302411
953,1977,666,11032,9378,0.540519,0.748014,0.151972,0.748014,0.848028,0.252619,0.564308,1.325541,0.302485
954,1977,666,11031,9379,0.54047,0.748014,0.151983,0.748014,0.848017,0.252636,0.564265,1.325643,0.302702
955,1977,666,11029,9381,0.540372,0.748014,0.152007,0.748014,0.847993,0.252668,0.564178,1.325846,0.302825
956,1977,666,11027,9383,0.540274,0.748014,0.15203,0.748014,0.84797,0.2527,0.564091,1.32605,0.302832
957,1977,666,11026,9384,0.540225,0.748014,0.152042,0.748014,0.847958,0.252716,0.564048,1.326152,0.302858
958,1977,666,11024,9386,0.540127,0.748014,0.152065,0.748014,0.847935,0.252749,0.563961,1.326356,0.302932
959,1977,666,11023,9387,0.540078,0.748014,0.152077,0.748014,0.847923,0.252765,0.563918,1.326458,0.302955
960,1976,667,11023,9387,0.540078,0.747635,0.152012,0.747635,0.847988,0.252653,0.563875,1.325889,0.303111
961,1976,667,11022,9388,0.540029,0.747635,0.152023,0.747635,0.847977,0.252669,0.563831,1.325991,0.303133
962,1975,668,11015,9395,0.539686,0.747257,0.15204,0.747257,0.84796,0.252671,0.563484,1.326137,0.303346
963,1973,670,11015,9395,0.539686,0.7465,0.151909,0.7465,0.848091,0.252447,0.563397,1.324998,0.303354
964,1973,670,11014,9396,0.539637,0.7465,0.151921,0.7465,0.848079,0.252463,0.563354,1.3251,0.303379
965,1972,671,11009,9401,0.539392,0.746122,0.151914,0.746122,0.848086,0.252432,0.563094,1.32504,0.303427
966,1971,672,11008,9402,0.539343,0.745743,0.151861,0.745743,0.848139,0.252336,0.563007,1.324572,0.303431
967,1971,672,11006,9404,0.539245,0.745743,0.151884,0.745743,0.848116,0.252369,0.56292,1.324776,0.303536
968,1970,673,11002,9408,0.539049,0.745365,0.151866,0.745365,0.848134,0.252321,0.562703,1.324615,0.303584
969,1969,674,11002,9408,0.539049,0.744987,0.1518,0.744987,0.8482,0.25221,0.56266,1.324044,0.303776
970,1968,675,10984,9426,0.538168,0.744608,0.151946,0.744608,0.848054,0.252389,0.561836,1.325313,0.303787
971,1967,676,10976,9434,0.537776,0.74423,0.151974,0.74423,0.848026,0.252406,0.561445,1.325561,0.303887
972,1967,676,10974,9436,0.537678,0.74423,0.151998,0.74423,0.848002,0.252438,0.561359,1.325766,0.30408
973,1967,676,10973,9437,0.537629,0.74423,0.152009,0.74423,0.847991,0.252455,0.561315,1.325868,0.30439
974,1967,676,10971,9439,0.537531,0.74423,0.152033,0.74423,0.847967,0.252487,0.561228,1.326073,0.304564
975,1967,676,10970,9440,0.537482,0.74423,0.152045,0.74423,0.847955,0.252503,0.561185,1.326176,0.304626
976,1967,676,10969,9441,0.537433,0.74423,0.152056,0.74423,0.847944,0.252519,0.561142,1.326278,0.304657
977,1967,676,10966,9444,0.537286,0.74423,0.152092,0.74423,0.847908,0.252568,0.561012,1.326586,0.304859
978,1967,676,10965,9445,0.537237,0.74423,0.152103,0.74423,0.847897,0.252584,0.560968,1.326688,0.305098
979,1967,676,10963,9447,0.537139,0.74423,0.152127,0.74423,0.847873,0.252617,0.560881,1.326894,0.305109
980,1967,676,10961,9449,0.537041,0.74423,0.15215,0.74423,0.84785,0.252649,0.560795,1.327099,0.305128
981,1967,676,10960,9450,0.536992,0.74423,0.152162,0.74423,0.847838,0.252665,0.560751,1.327202,0.305274
982,1966,677,10958,9452,0.536894,0.743852,0.15212,0.743852,0.84788,0.252586,0.560621,1.326835,0.305566
983,1966,677,10957,9453,0.536845,0.743852,0.152132,0.743852,0.847868,0.252602,0.560578,1.326937,0.305574
984,1966,677,10955,9455,0.536747,0.743852,0.152155,0.743852,0.847845,0.252634,0.560491,1.327143,0.305608
985,1966,677,10951,9459,0.536551,0.743852,0.152203,0.743852,0.847797,0.252699,0.560318,1.327554,0.305779
986,1966,677,10950,9460,0.536502,0.743852,0.152214,0.743852,0.847786,0.252715,0.560274,1.327657,0.305808
987,1964,679,10944,9466,0.536208,0.743095,0.152154,0.743095,0.847846,0.252588,0.559927,1.327128,0.305947
988,1964,679,10943,9467,0.536159,0.743095,0.152165,0.743095,0.847835,0.252605,0.559884,1.327231,0.305966
989,1964,679,10936,9474,0.535816,0.743095,0.152248,0.743095,0.847752,0.252718,0.55958,1.327951,0.30597
990,1963,680,10920,9490,0.535032,0.742717,0.152371,0.742717,0.847629,0.252866,0.558843,1.329026,0.306037
991,1963,680,10919,9491,0.534983,0.742717,0.152383,0.742717,0.847617,0.252882,0.558799,1.329129,0.306051
992,1963,680,10909,9501,0.534493,0.742717,0.152502,0.742717,0.847498,0.253045,0.558366,1.330162,0.306374
993,1963,680,10907,9503,0.534395,0.742717,0.152525,0.742717,0.847475,0.253078,0.558279,1.330369,0.306386
994,1963,680,10906,9504,0.534346,0.742717,0.152537,0.742717,0.847463,0.253094,0.558235,1.330472,0.306527
995,1963,680,10905,9505,0.534297,0.742717,0.152549,0.742717,0.847451,0.253111,0.558192,1.330576,0.306575
996,1962,681,10893,9517,0.533709,0.742338,0.152625,0.742338,0.847375,0.253194,0.557628,1.331243,0.30663
997,1962,681,10890,9520,0.533562,0.742338,0.152661,0.742338,0.847339,0.253243,0.557498,1.331553,0.306709
998,1962,681,10889,9521,0.533513,0.742338,0.152673,0.742338,0.847327,0.253259,0.557455,1.331657,0.306783
999,1962,681,10888,9522,0.533464,0.742338,0.152685,0.742338,0.847315,0.253276,0.557411,1.331761,0.306852
1000,1961,682,10879,9531,0.533023,0.74196,0.152726,0.74196,0.847274,0.25331,0.556977,1.332118,0.306865
1001,1961,682,10878,9532,0.532974,0.74196,0.152738,0.74196,0.847262,0.253326,0.556934,1.332222,0.306957
1002,1961,682,10875,9535,0.532827,0.74196,0.152773,0.74196,0.847227,0.253376,0.556804,1.332534,0.306969
1003,1961,682,10874,9536,0.532778,0.74196,0.152785,0.74196,0.847215,0.253392,0.556761,1.332637,0.306985
1004,1961,682,10873,9537,0.532729,0.74196,0.152797,0.74196,0.847203,0.253408,0.556717,1.332741,0.30708
1005,1961,682,10872,9538,0.53268,0.74196,0.152809,0.74196,0.847191,0.253425,0.556674,1.332845,0.307334
1006,1960,683,10872,9538,0.53268,0.741582,0.152743,0.741582,0.847257,0.253312,0.55663,1.332269,0.307532
1007,1960,683,10871,9539,0.532631,0.741582,0.152755,0.741582,0.847245,0.253328,0.556587,1.332373,0.307692
1008,1960,683,10869,9541,0.532533,0.741582,0.152779,0.741582,0.847221,0.253361,0.5565,1.332581,0.307822
1009,1960,683,10863,9547,0.532239,0.741582,0.15285,0.741582,0.84715,0.253459,0.55624,1.333204,0.307915
1010,1955,688,10833,9577,0.530769,0.73969,0.152878,0.73969,0.847122,0.253386,0.554722,1.333443,0.308156
1011,1955,688,10828,9582,0.530524,0.73969,0.152937,0.73969,0.847063,0.253468,0.554505,1.333964,0.308188
1012,1955,688,10827,9583,0.530475,0.73969,0.152949,0.73969,0.847051,0.253485,0.554461,1.334069,0.308526
1013,1951,692,10781,9629,0.528221,0.738176,0.153236,0.738176,0.846764,0.253789,0.552293,1.336568,0.308554
1014,1951,692,10780,9630,0.528172,0.738176,0.153248,0.738176,0.846752,0.253805,0.552249,1.336673,0.308646
1015,1951,692,10779,9631,0.528123,0.738176,0.15326,0.738176,0.84674,0.253822,0.552206,1.336778,0.308996
1016,1951,692,10777,9633,0.528025,0.738176,0.153284,0.738176,0.846716,0.253855,0.552119,1.336988,0.309013
1017,1951,692,10776,9634,0.527976,0.738176,0.153296,0.738176,0.846704,0.253871,0.552076,1.337093,0.309124
1018,1951,692,10775,9635,0.527927,0.738176,0.153308,0.738176,0.846692,0.253888,0.552032,1.337198,0.309197
1019,1951,692,10773,9637,0.527829,0.738176,0.153332,0.738176,0.846668,0.253921,0.551946,1.337408,0.309255
1020,1951,692,10767,9643,0.527536,0.738176,0.153405,0.738176,0.846595,0.25402,0.551685,1.338039,0.309262
1021,1949,694,10767,9643,0.527536,0.73742,0.153271,0.73742,0.846729,0.253793,0.551598,1.336877,0.309279
1022,1949,694,10766,9644,0.527487,0.73742,0.153284,0.73742,0.846716,0.253809,0.551555,1.336983,0.309413
1023,1949,694,10765,9645,0.527438,0.73742,0.153296,0.73742,0.846704,0.253826,0.551512,1.337088,0.309828
1024,1949,694,10764,9646,0.527389,0.73742,0.153308,0.73742,0.846692,0.253842,0.551468,1.337193,0.309842
1025,1947,696,10762,9648,0.527291,0.736663,0.153199,0.736663,0.846801,0.253648,0.551295,1.336241,0.309895
1026,1947,696,10760,9650,0.527193,0.736663,0.153223,0.736663,0.846777,0.253681,0.551208,1.336452,0.309971
1027,1947,696,10757,9653,0.527046,0.736663,0.153259,0.736663,0.846741,0.25373,0.551078,1.336767,0.310059
1028,1947,696,10756,9654,0.526997,0.736663,0.153271,0.736663,0.846729,0.253747,0.551035,1.336872,0.310101
1029,1946,697,10756,9654,0.526997,0.736285,0.153204,0.736285,0.846796,0.253633,0.550991,1.336291,0.310924
1030,1946,697,10754,9656,0.526899,0.736285,0.153228,0.736285,0.846772,0.253666,0.550904,1.336501,0.31105
1031,1945,698,10740,9670,0.526213,0.735906,0.153331,0.735906,0.846669,0.253784,0.550254,1.337394,0.31109
1032,1945,698,10739,9671,0.526164,0.735906,0.153343,0.735906,0.846657,0.2538,0.55021,1.3375,0.311165
1033,1945,698,10736,9674,0.526017,0.735906,0.153379,0.735906,0.846621,0.25385,0.55008,1.337816,0.311274
1034,1945,698,10735,9675,0.525968,0.735906,0.153391,0.735906,0.846609,0.253867,0.550037,1.337922,0.311926
1035,1945,698,10724,9686,0.525429,0.735906,0.153524,0.735906,0.846476,0.254049,0.54956,1.339083,0.312493
1036,1945,698,10722,9688,0.525331,0.735906,0.153549,0.735906,0.846451,0.254082,0.549473,1.339295,0.312698
1037,1945,698,10721,9689,0.525282,0.735906,0.153561,0.735906,0.846439,0.254099,0.54943,1.3394,0.31283
1038,1945,698,10719,9691,0.525184,0.735906,0.153585,0.735906,0.846415,0.254132,0.549343,1.339612,0.312952
1039,1945,698,10718,9692,0.525135,0.735906,0.153597,0.735906,0.846403,0.254149,0.549299,1.339718,0.31334
1040,1944,699,10718,9692,0.525135,0.735528,0.15353,0.735528,0.84647,0.254035,0.549256,1.339135,0.313383
1041,1942,701,10688,9722,0.523665,0.734771,0.153761,0.734771,0.846239,0.254305,0.547868,1.341146,0.313383
1042,1942,701,10685,9725,0.523518,0.734771,0.153797,0.734771,0.846203,0.254355,0.547738,1.341465,0.313397
1043,1942,701,10668,9742,0.522685,0.734771,0.154005,0.734771,0.845995,0.254638,0.547,1.343273,0.313402
1044,1942,701,10667,9743,0.522636,0.734771,0.154017,0.734771,0.845983,0.254655,0.546957,1.34338,0.313557
1045,1942,701,10666,9744,0.522587,0.734771,0.154029,0.734771,0.845971,0.254672,0.546914,1.343487,0.313762
1046,1942,701,10665,9745,0.522538,0.734771,0.154041,0.734771,0.845959,0.254689,0.54687,1.343593,0.313772
1047,1940,703,10663,9747,0.52244,0.734014,0.153932,0.734014,0.846068,0.254493,0.546697,1.342635,0.314223
1048,1939,704,10663,9747,0.52244,0.733636,0.153864,0.733636,0.846136,0.254378,0.546653,1.34205,0.314277
1049,1939,704,10662,9748,0.522391,0.733636,0.153877,0.733636,0.846123,0.254395,0.54661,1.342156,0.314381
1050,1939,704,10659,9751,0.522244,0.733636,0.153913,0.733636,0.846087,0.254445,0.54648,1.342476,0.314563
1051,1939,704,10657,9753,0.522146,0.733636,0.153938,0.733636,0.846062,0.254479,0.546393,1.342689,0.3147
1052,1939,704,10655,9755,0.522048,0.733636,0.153962,0.733636,0.846038,0.254512,0.546306,1.342902,0.31485
1053,1939,704,10654,9756,0.521999,0.733636,0.153974,0.733636,0.846026,0.254529,0.546263,1.343009,0.314853
1054,1939,704,10653,9757,0.52195,0.733636,0.153987,0.733636,0.846013,0.254545,0.54622,1.343116,0.314898
1055,1938,705,10648,9762,0.521705,0.733258,0.153981,0.733258,0.846019,0.254514,0.545959,1.343063,0.315004
1056,1937,706,10635,9775,0.521068,0.732879,0.154073,0.732879,0.845927,0.254617,0.545352,1.343865,0.315054
1057,1937,706,10634,9776,0.521019,0.732879,0.154085,0.732879,0.845915,0.254634,0.545309,1.343972,0.315087
1058,1937,706,10633,9777,0.52097,0.732879,0.154097,0.732879,0.845903,0.254651,0.545265,1.344078,0.315154
1059,1937,706,10626,9784,0.520627,0.732879,0.154183,0.732879,0.845817,0.254768,0.544962,1.344827,0.315231
1060,1937,706,10624,9786,0.520529,0.732879,0.154207,0.732879,0.845793,0.254801,0.544875,1.345042,0.315593
1061,1918,725,10369,10041,0.508035,0.725691,0.1561,0.725691,0.8439,0.256932,0.532989,1.361548,0.315622
1062,1918,725,10368,10042,0.507986,0.725691,0.156113,0.725691,0.843887,0.25695,0.532946,1.361659,0.315638
1063,1918,725,10360,10050,0.507594,0.725691,0.156214,0.725691,0.843786,0.257087,0.532599,1.362546,0.315675
1064,1918,725,10358,10052,0.507496,0.725691,0.15624,0.725691,0.84376,0.257122,0.532512,1.362768,0.315782
1065,1916,727,10349,10061,0.507055,0.724934,0.156217,0.724934,0.843783,0.257043,0.532035,1.362568,0.31604
1066,1915,728,10346,10064,0.506908,0.724555,0.156186,0.724555,0.843814,0.256978,0.531861,1.362301,0.316217
1067,1914,729,10339,10071,0.506565,0.724177,0.156207,0.724177,0.843793,0.256982,0.531514,1.362479,0.316306
1068,1914,729,10338,10072,0.506516,0.724177,0.156219,0.724177,0.843781,0.256999,0.531471,1.36259,0.316361
1069,1914,729,10337,10073,0.506467,0.724177,0.156232,0.724177,0.843768,0.257016,0.531428,1.362701,0.316505
1070,1914,729,10332,10078,0.506222,0.724177,0.156296,0.724177,0.843704,0.257103,0.531211,1.363258,0.316707
1071,1914,729,10329,10081,0.506075,0.724177,0.156334,0.724177,0.843666,0.257154,0.531081,1.363592,0.316772
1072,1914,729,10328,10082,0.506026,0.724177,0.156347,0.724177,0.843653,0.257172,0.531037,1.363703,0.316785
1073,1914,729,10324,10086,0.50583,0.724177,0.156398,0.724177,0.843602,0.257241,0.530864,1.364149,0.316814
1074,1914,729,10323,10087,0.505781,0.724177,0.156411,0.724177,0.843589,0.257258,0.53082,1.36426,0.316836
1075,1913,730,10323,10087,0.505781,0.723799,0.156342,0.723799,0.843658,0.257141,0.530777,1.363659,0.316919
1076,1913,730,10322,10088,0.505732,0.723799,0.156355,0.723799,0.843645,0.257158,0.530734,1.36377,0.316998
1077,1913,730,10321,10089,0.505683,0.723799,0.156368,0.723799,0.843632,0.257176,0.53069,1.363882,0.317187
1078,1913,730,10320,10090,0.505634,0.723799,0.15638,0.723799,0.84362,0.257193,0.530647,1.363993,0.317189
1079,1913,730,10319,10091,0.505585,0.723799,0.156393,0.723799,0.843607,0.25721,0.530603,1.364105,0.317235
1080,1913,730,10318,10092,0.505537,0.723799,0.156406,0.723799,0.843594,0.257227,0.53056,1.364216,0.317419
1081,1913,730,10317,10093,0.505488,0.723799,0.156419,0.723799,0.843581,0.257245,0.530517,1.364328,0.317482
1082,1912,731,10316,10094,0.505439,0.72342,0.156362,0.72342,0.843638,0.257145,0.53043,1.363838,0.317622
1083,1912,731,10312,10098,0.505243,0.72342,0.156414,0.72342,0.843586,0.257214,0.530256,1.364284,0.317936
1084,1905,738,10290,10120,0.504165,0.720772,0.156212,0.720772,0.843788,0.256773,0.528998,1.362522,0.317952
1085,1903,740,10269,10141,0.503136,0.720015,0.156342,0.720015,0.843658,0.256902,0.528001,1.363663,0.317999
1086,1903,740,10267,10143,0.503038,0.720015,0.156368,0.720015,0.843632,0.256936,0.527914,1.363887,0.318175
1087,1903,740,10266,10144,0.502989,0.720015,0.156381,0.720015,0.843619,0.256954,0.527871,1.363999,0.318177
1088,1903,740,10265,10145,0.50294,0.720015,0.156394,0.720015,0.843606,0.256971,0.527827,1.364112,0.318322
1089,1902,741,10259,10151,0.502646,0.719637,0.156402,0.719637,0.843598,0.256958,0.527524,1.364179,0.318547
1090,1897,746,10232,10178,0.501323,0.717745,0.156402,0.717745,0.843598,0.256837,0.526135,1.364183,0.318573
1091,1897,746,10231,10179,0.501274,0.717745,0.156415,0.717745,0.843585,0.256855,0.526092,1.364295,0.318748
1092,1897,746,10230,10180,0.501225,0.717745,0.156428,0.717745,0.843572,0.256872,0.526049,1.364408,0.318887
1093,1895,748,10220,10190,0.500735,0.716988,0.156418,0.716988,0.843582,0.25681,0.525528,1.364319,0.319168
1094,1895,748,10219,10191,0.500686,0.716988,0.156431,0.716988,0.843569,0.256827,0.525485,1.364432,0.319204
1095,1895,748,10218,10192,0.500637,0.716988,0.156443,0.716988,0.843557,0.256845,0.525441,1.364545,0.31925
1096,1895,748,10213,10197,0.500392,0.716988,0.156508,0.716988,0.843492,0.256932,0.525224,1.365108,0.319362
1097,1895,748,10211,10199,0.500294,0.716988,0.156534,0.716988,0.843466,0.256967,0.525138,1.365334,0.319625
1098,1895,748,10207,10203,0.500098,0.716988,0.156586,0.716988,0.843414,0.257036,0.524964,1.365785,0.319675
1099,1895,748,10205,10205,0.5,0.716988,0.156612,0.716988,0.843388,0.257071,0.524877,1.366011,0.319713
1100,1895,748,10202,10208,0.499853,0.716988,0.15665,0.716988,0.84335,0.257123,0.524747,1.36635,0.319825
1101,1895,748,10192,10218,0.499363,0.716988,0.15678,0.716988,0.84322,0.257298,0.524314,1.36748,0.319974
1102,1895,748,10189,10221,0.499216,0.716988,0.156819,0.716988,0.843181,0.25735,0.524183,1.367819,0.320119
1103,1895,748,10188,10222,0.499167,0.716988,0.156832,0.716988,0.843168,0.257368,0.52414,1.367933,0.320136
1104,1895,748,10186,10224,0.499069,0.716988,0.156858,0.716988,0.843142,0.257403,0.524053,1.368159,0.320655
1105,1894,749,10186,10224,0.499069,0.71661,0.156788,0.71661,0.843212,0.257285,0.52401,1.36755,0.320677
1106,1894,749,10185,10225,0.49902,0.71661,0.156801,0.71661,0.843199,0.257302,0.523967,1.367664,0.320762
1107,1894,749,10184,10226,0.498971,0.71661,0.156814,0.71661,0.843186,0.257319,0.523923,1.367777,0.320797
1108,1894,749,10183,10227,0.498922,0.71661,0.156827,0.71661,0.843173,0.257337,0.52388,1.36789,0.320837
1109,1893,750,10179,10231,0.498726,0.716232,0.156809,0.716232,0.843191,0.257288,0.523663,1.367734,0.321059
1110,1893,750,10177,10233,0.498628,0.716232,0.156835,0.716232,0.843165,0.257323,0.523576,1.367961,0.321074
1111,1893,750,10175,10235,0.49853,0.716232,0.156861,0.716232,0.843139,0.257358,0.523489,1.368187,0.321091
1112,1892,751,10174,10236,0.498481,0.715853,0.156804,0.715853,0.843196,0.257257,0.523403,1.367691,0.321378
1113,1890,753,10146,10264,0.497109,0.715096,0.157029,0.715096,0.842971,0.257511,0.522101,1.369651,0.321584
1114,1890,753,10142,10268,0.496913,0.715096,0.157081,0.715096,0.842919,0.257581,0.521928,1.370106,0.321687
1115,1890,753,10140,10270,0.496815,0.715096,0.157107,0.715096,0.842893,0.257616,0.521841,1.370334,0.321722
1116,1890,753,10139,10271,0.496766,0.715096,0.15712,0.715096,0.84288,0.257634,0.521798,1.370448,0.321729
1117,1888,755,10127,10283,0.496178,0.71434,0.157137,0.71434,0.842863,0.257607,0.52119,1.370593,0.321778
1118,1888,755,10126,10284,0.496129,0.71434,0.15715,0.71434,0.84285,0.257624,0.521147,1.370707,0.32178
1119,1888,755,10122,10288,0.495933,0.71434,0.157202,0.71434,0.842798,0.257695,0.520973,1.371164,0.32222
1120,1888,755,10120,10290,0.495835,0.71434,0.157229,0.71434,0.842771,0.25773,0.520887,1.371392,0.322242
1121,1888,755,10119,10291,0.495786,0.71434,0.157242,0.71434,0.842758,0.257747,0.520843,1.371506,0.322279
1122,1887,756,10117,10293,0.495688,0.713961,0.157198,0.713961,0.842802,0.257664,0.520713,1.371122,0.322608
1123,1879,764,10061,10349,0.492945,0.710935,0.15737,0.710935,0.84263,0.257697,0.517937,1.372628,0.322631
1124,1879,764,10057,10353,0.492749,0.710935,0.157423,0.710935,0.842577,0.257768,0.517763,1.373088,0.322646
1125,1879,764,10054,10356,0.492602,0.710935,0.157462,0.710935,0.842538,0.257821,0.517633,1.373433,0.322663
1126,1879,764,10053,10357,0.492553,0.710935,0.157476,0.710935,0.842524,0.257839,0.51759,1.373548,0.3228
1127,1879,764,10052,10358,0.492504,0.710935,0.157489,0.710935,0.842511,0.257856,0.517547,1.373663,0.322955
1128,1876,767,10034,10376,0.491622,0.709799,0.157515,0.709799,0.842485,0.257816,0.516636,1.373888,0.322955
1129,1876,767,10033,10377,0.491573,0.709799,0.157528,0.709799,0.842472,0.257834,0.516592,1.374003,0.322989
1130,1876,767,10029,10381,0.491377,0.709799,0.157581,0.709799,0.842419,0.257905,0.516419,1.374465,0.323024
1131,1876,767,10028,10382,0.491328,0.709799,0.157594,0.709799,0.842406,0.257923,0.516375,1.374581,0.323414
1132,1876,767,10026,10384,0.49123,0.709799,0.157621,0.709799,0.842379,0.257958,0.516289,1.374812,0.323536
1133,1876,767,10024,10386,0.491132,0.709799,0.157647,0.709799,0.842353,0.257994,0.516202,1.375043,0.323656
1134,1876,767,10023,10387,0.491083,0.709799,0.15766,0.709799,0.84234,0.258011,0.516158,1.375158,0.323691
1135,1875,768,10019,10391,0.490887,0.709421,0.157643,0.709421,0.842357,0.257962,0.515942,1.375003,0.323835
1136,1875,768,10018,10392,0.490838,0.709421,0.157656,0.709421,0.842344,0.25798,0.515898,1.375119,0.32395
1137,1875,768,10014,10396,0.490642,0.709421,0.157709,0.709421,0.842291,0.258051,0.515725,1.375581,0.324019
1138,1875,768,10011,10399,0.490495,0.709421,0.157749,0.709421,0.842251,0.258104,0.515594,1.375928,0.324158
1139,1875,768,10006,10404,0.49025,0.709421,0.157815,0.709421,0.842185,0.258193,0.515378,1.376507,0.324394
1140,1872,771,9976,10434,0.48878,0.708286,0.158001,0.708286,0.841999,0.258367,0.513946,1.378133,0.324572
1141,1872,771,9972,10438,0.488584,0.708286,0.158055,0.708286,0.841945,0.258439,0.513773,1.378598,0.32476
1142,1871,772,9965,10445,0.488241,0.707908,0.158077,0.707908,0.841923,0.258443,0.513426,1.378793,0.324984
1143,1871,772,9964,10446,0.488192,0.707908,0.15809,0.707908,0.84191,0.258461,0.513382,1.37891,0.324988
1144,1871,772,9962,10448,0.488094,0.707908,0.158117,0.707908,0.841883,0.258497,0.513295,1.379143,0.325022
1145,1871,772,9960,10450,0.487996,0.707908,0.158144,0.707908,0.841856,0.258533,0.513209,1.379376,0.325054
1146,1871,772,9959,10451,0.487947,0.707908,0.158157,0.707908,0.841843,0.25855,0.513165,1.379492,0.325162
1147,1870,773,9956,10454,0.4878,0.707529,0.158126,0.707529,0.841874,0.258484,0.512992,1.379222,0.325309
1148,1870,773,9955,10455,0.487751,0.707529,0.15814,0.707529,0.84186,0.258502,0.512948,1.379338,0.325363
1149,1869,774,9954,10456,0.487702,0.707151,0.158082,0.707151,0.841918,0.258399,0.512862,1.378834,0.325396
1150,1869,774,9952,10458,0.487604,0.707151,0.158108,0.707151,0.841892,0.258435,0.512775,1.379067,0.325401
1151,1867,776,9949,10461,0.487457,0.706394,0.158006,0.706394,0.841994,0.258247,0.512558,1.378174,0.32546
1152,1867,776,9948,10462,0.487408,0.706394,0.158019,0.706394,0.841981,0.258265,0.512515,1.378291,0.325462
1153,1867,776,9944,10466,0.487212,0.706394,0.158073,0.706394,0.841927,0.258337,0.512341,1.378758,0.325539
1154,1867,776,9943,10467,0.487163,0.706394,0.158086,0.706394,0.841914,0.258355,0.512298,1.378874,0.325891
1155,1866,777,9943,10467,0.487163,0.706016,0.158015,0.706016,0.841985,0.258234,0.512254,1.378253,0.325973
1156,1859,784,9865,10545,0.483341,0.703367,0.158564,0.703367,0.841436,0.258787,0.508567,1.383037,0.326247
1157,1858,785,9865,10545,0.483341,0.702989,0.158492,0.702989,0.841508,0.258666,0.508524,1.382411,0.32636
1158,1856,787,9849,10561,0.482558,0.702232,0.158565,0.702232,0.841435,0.258712,0.507743,1.383047,0.326465
1159,1855,788,9847,10563,0.48246,0.701854,0.15852,0.701854,0.84148,0.258627,0.507613,1.382656,0.326483
1160,1855,788,9846,10564,0.482411,0.701854,0.158533,0.701854,0.841467,0.258645,0.50757,1.382774,0.326516
1161,1855,788,9845,10565,0.482362,0.701854,0.158547,0.701854,0.841453,0.258663,0.507526,1.382892,0.326539
1162,1855,788,9844,10566,0.482313,0.701854,0.158561,0.701854,0.841439,0.258681,0.507483,1.38301,0.326672
1163,1854,789,9843,10567,0.482264,0.701476,0.158502,0.701476,0.841498,0.258577,0.507396,1.382501,0.326696
1164,1854,789,9842,10568,0.482215,0.701476,0.158516,0.701476,0.841484,0.258595,0.507353,1.382619,0.32683
1165,1854,789,9839,10571,0.482068,0.701476,0.158556,0.701476,0.841444,0.25865,0.507222,1.382974,0.326945
1166,1854,789,9838,10572,0.482019,0.701476,0.15857,0.701476,0.84143,0.258668,0.507179,1.383092,0.327098
